Measurement,Well,Group,Time,OCR,ECAR,PER,plate_id,Protocol,Interval,LOCR,sample_id,x,fitted,residuals,n,mean_err_sq,median_mean_sq_err,is.out.w,mad_mean_sqE,is.out.p,out
1,C01,Oligomycin-CONBIS#24-POST,1,66.62006792206083,53.0976865198246,0,conbis-#24-post,Olig,Int1,4.199005852309607,24-post-0,4.199005852309607,3.987377453968577,0.21162839834103075,114,0.010786603237624478,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
2,C01,Oligomycin-CONBIS#24-POST,2,61.39085455181073,46.3561348019133,0,conbis-#24-post,Olig,Int1,4.1172608753915645,24-post-0,4.1172608753915645,3.9873774539685756,0.12988342142298875,114,0.010786603237624478,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
3,C01,Oligomycin-CONBIS#24-POST,3,59.245783156504984,42.7896838975036,0,conbis-#24-post,Olig,Int1,4.081694607128164,24-post-0,4.081694607128164,3.9873774539685702,0.0943171531595943,114,0.010786603237624478,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
4,C01,Oligomycin-CONBIS#24-POST,4,25.09737861226852,67.6327266064717,0,conbis-#24-post,Olig,Int2,3.2227634029255094,24-post-0,3.2227634029255094,3.067859449248642,0.15490395367686718,69,0.010786603237624478,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
5,C01,Oligomycin-CONBIS#24-POST,5,23.33056106347845,73.9933699993321,0,conbis-#24-post,Olig,Int2,3.149764134757387,24-post-0,3.149764134757387,3.067859449248632,0.0819046855087547,69,0.010786603237624478,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
6,C01,Oligomycin-CONBIS#24-POST,6,24.22845565825894,74.0207600141407,0,conbis-#24-post,Olig,Int2,3.1875277960352513,24-post-0,3.1875277960352513,3.0678594492486377,0.11966834678661374,69,0.010786603237624478,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
7,C01,Oligomycin-CONBIS#24-POST,10,17.10539641179538,65.4548912867233,0,conbis-#24-post,Olig,Int4,2.839393993360991,24-post-0,2.839393993360991,2.8462675821818815,-0.00687358882089052,75,0.010786603237624478,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
8,C01,Oligomycin-CONBIS#24-POST,11,16.35814944900394,72.0297747390688,0,conbis-#24-post,Olig,Int4,2.7947262104126263,24-post-0,2.7947262104126263,2.8462675821818757,-0.051541371769249326,75,0.010786603237624478,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
9,C01,Oligomycin-CONBIS#24-POST,12,16.000165388487915,73.6308388920286,0,conbis-#24-post,Olig,Int4,2.772599058966852,24-post-0,2.772599058966852,2.846267582181891,-0.07366852321503897,75,0.010786603237624478,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
1,C02,Oligomycin-CONBIS#24-POST,1,58.118005141079024,49.1465614163437,0,conbis-#24-post,Olig,Int1,4.062475515007026,24-post-0,4.062475515007026,4.056127037592569,0.006348477414457031,114,0.04147706297481302,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
2,C02,Oligomycin-CONBIS#24-POST,2,54.12027363448104,44.0494486255204,0,conbis-#24-post,Olig,Int1,3.9912088593593,24-post-0,3.9912088593593,4.056127037592573,-0.06491817823327234,114,0.04147706297481302,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
3,C02,Oligomycin-CONBIS#24-POST,3,51.827580344422685,41.0962432923528,0,conbis-#24-post,Olig,Int1,3.9479224466515626,24-post-0,3.9479224466515626,4.056127037592573,-0.1082045909410101,114,0.04147706297481302,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
4,C02,Oligomycin-CONBIS#24-POST,4,21.62380088469989,61.4993617081651,0,conbis-#24-post,Olig,Int2,3.0737946008620094,24-post-0,3.0737946008620094,3.1366090328726473,-0.06281443201063767,69,0.04147706297481302,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
5,C02,Oligomycin-CONBIS#24-POST,5,20.345917638979667,68.079381746341,0,conbis-#24-post,Olig,Int2,3.012880284343097,24-post-0,3.012880284343097,3.1366090328726415,-0.12372874852954446,69,0.04147706297481302,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
6,C02,Oligomycin-CONBIS#24-POST,6,20.466421099666782,67.9244003803468,0,conbis-#24-post,Olig,Int2,3.0187855480253893,24-post-0,3.0187855480253893,3.1366090328726406,-0.1178234848472513,69,0.04147706297481302,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
7,C02,Oligomycin-CONBIS#24-POST,10,14.698298910137005,63.880357377042,0,conbis-#24-post,Olig,Int4,2.6877317666897254,24-post-0,2.6877317666897254,2.9150171658058923,-0.227285399116167,75,0.04147706297481302,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
8,C02,Oligomycin-CONBIS#24-POST,11,13.593454400932771,69.8561245976692,0,conbis-#24-post,Olig,Int4,2.6095883828337882,24-post-0,2.6095883828337882,2.915017165805889,-0.30542878297210097,75,0.04147706297481302,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
9,C02,Oligomycin-CONBIS#24-POST,12,12.59813905852431,71.1348493005481,0,conbis-#24-post,Olig,Int4,2.5335491092817217,24-post-0,2.5335491092817217,2.9150171658058897,-0.3814680565241677,75,0.04147706297481302,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
1,C03,FCCP-CONBIS#24-POST,1,61.09338238219823,47.8713376899187,0,conbis-#24-post,FCCP,Int1,4.112403552328154,24-post-0,4.112403552328154,4.187791682632024,-0.07538813030386937,114,8.93076601066223e-4,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
2,C03,FCCP-CONBIS#24-POST,2,58.17317917785783,41.1111075869995,0,conbis-#24-post,FCCP,Int1,4.063424409650104,24-post-0,4.063424409650104,4.187791682632023,-0.1243672729819181,114,8.93076601066223e-4,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
3,C03,FCCP-CONBIS#24-POST,3,55.83547888163439,38.4126482078393,0,conbis-#24-post,FCCP,Int1,4.02240948958945,24-post-0,4.02240948958945,4.187791682632018,-0.16538219304256815,114,8.93076601066223e-4,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
4,C03,FCCP-CONBIS#24-POST,7,133.0599136045138,85.4460285361853,0,conbis-#24-post,FCCP,Int3,4.890799505016325,24-post-0,4.890799505016325,4.997256759050698,-0.10645725403437296,45,8.93076601066223e-4,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
5,C03,FCCP-CONBIS#24-POST,8,134.01181282610844,94.4027573611095,0,conbis-#24-post,FCCP,Int3,4.897927951484171,24-post-0,4.897927951484171,4.997256759050698,-0.09932880756652736,45,8.93076601066223e-4,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
6,C03,FCCP-CONBIS#24-POST,9,134.3953008314818,94.0829199343372,0,conbis-#24-post,FCCP,Int3,4.900785463426318,24-post-0,4.900785463426318,4.997256759050698,-0.09647129562438035,45,8.93076601066223e-4,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
7,C03,FCCP-CONBIS#24-POST,10,18.863267188420487,82.0054434589596,0,conbis-#24-post,FCCP,Int4,2.9372164959465374,24-post-0,2.9372164959465374,3.046681810845337,-0.10946531489879958,75,8.93076601066223e-4,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
8,C03,FCCP-CONBIS#24-POST,11,19.285736377158372,88.0060767240987,0,conbis-#24-post,FCCP,Int4,2.959365774864746,24-post-0,2.959365774864746,3.046681810845337,-0.08731603598059086,75,8.93076601066223e-4,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
9,C03,FCCP-CONBIS#24-POST,12,18.17173755182754,88.9375601353656,0,conbis-#24-post,FCCP,Int4,2.8998675053444565,24-post-0,2.8998675053444565,3.046681810845337,-0.14681430550088057,75,8.93076601066223e-4,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
1,C04,FCCP-CONBIS#24-POST,1,71.24951669970513,49.9582683196467,0,conbis-#24-post,FCCP,Int1,4.2661880359637205,24-post-0,4.2661880359637205,4.194061324183484,0.07212671178023668,114,0.015665894743262986,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
2,C04,FCCP-CONBIS#24-POST,2,66.16284392194143,43.8605272910925,0,conbis-#24-post,FCCP,Int1,4.192119035310651,24-post-0,4.192119035310651,4.194061324183484,-0.0019422888728326086,114,0.015665894743262986,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
3,C04,FCCP-CONBIS#24-POST,3,62.897465595813586,40.9607006054789,0,conbis-#24-post,FCCP,Int1,4.141505870300247,24-post-0,4.141505870300247,4.194061324183484,-0.05255545388323644,114,0.015665894743262986,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
4,C04,FCCP-CONBIS#24-POST,7,155.0266003969308,93.2281177077072,0,conbis-#24-post,FCCP,Int3,5.043596717659067,24-post-0,5.043596717659067,5.003526400602163,0.040070317056904066,45,0.015665894743262986,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
5,C04,FCCP-CONBIS#24-POST,8,159.19877233542542,101.236007888417,0,conbis-#24-post,FCCP,Int3,5.070153561919653,24-post-0,5.070153561919653,5.003526400602163,0.06662716131749019,45,0.015665894743262986,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
6,C04,FCCP-CONBIS#24-POST,9,158.62030367427482,103.580262141744,0,conbis-#24-post,FCCP,Int3,5.066513319129919,24-post-0,5.066513319129919,5.003526400602163,0.06298691852775623,45,0.015665894743262986,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
7,C04,FCCP-CONBIS#24-POST,10,20.856719341385315,84.3616146514628,0,conbis-#24-post,FCCP,Int4,3.0376761668968437,24-post-0,3.0376761668968437,3.052951452396802,-0.015275285499958402,75,0.015665894743262986,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
8,C04,FCCP-CONBIS#24-POST,11,20.710706766468522,88.7427244798645,0,conbis-#24-post,FCCP,Int4,3.0306508016464573,24-post-0,3.0306508016464573,3.052951452396802,-0.02230065075034488,75,0.015665894743262986,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
9,C04,FCCP-CONBIS#24-POST,12,19.81640791280676,89.9507651360566,0,conbis-#24-post,FCCP,Int4,2.986510276997735,24-post-0,2.986510276997735,3.052951452396802,-0.0664411753990672,75,0.015665894743262986,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
1,C05,Glycolysis-CONBIS#24-POST,1,54.13960250396423,49.3546261603244,0,conbis-#24-post,Glyco,Int1,3.9915659421563254,24-post-0,3.9915659421563254,4.080863073748948,-0.08929713159262259,114,0.05269138148235878,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
2,C05,Glycolysis-CONBIS#24-POST,2,49.32318982162383,44.4638382631579,0,conbis-#24-post,Glyco,Int1,3.8983943522311755,24-post-0,3.8983943522311755,4.080863073748948,-0.18246872151777252,114,0.05269138148235878,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
3,C05,Glycolysis-CONBIS#24-POST,3,48.86860666181559,41.5578234696655,0,conbis-#24-post,Glyco,Int1,3.8891351997607293,24-post-0,3.8891351997607293,4.080863073748948,-0.1917278739882187,114,0.05269138148235878,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
4,C05,Glycolysis-CONBIS#24-POST,4,18.401609099748338,65.3049244194886,0,conbis-#24-post,Glyco,Int2,2.912438111864597,24-post-0,2.912438111864597,3.161345069029015,-0.24890695716441794,69,0.05269138148235878,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
5,C05,Glycolysis-CONBIS#24-POST,5,16.599181656519942,69.7841033043268,0,conbis-#24-post,Glyco,Int2,2.8093533963473174,24-post-0,2.8093533963473174,3.161345069029015,-0.3519916726816973,69,0.05269138148235878,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
6,C05,Glycolysis-CONBIS#24-POST,6,16.547835915261892,70.2918561046653,0,conbis-#24-post,Glyco,Int2,2.8062553328660482,24-post-0,2.8062553328660482,3.161345069029015,-0.35508973616296646,69,0.05269138148235878,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
7,C05,Glycolysis-CONBIS#24-POST,13,17.11252799222769,31.6774009782101,0,conbis-#24-post,Glyco,Int5,2.839810826389866,24-post-0,2.839810826389866,3.15089950550125,-0.3110886791113843,39,0.05269138148235878,0.01520752324601517,FALSE,NA,TRUE,SINGLE
8,C05,Glycolysis-CONBIS#24-POST,14,17.694364239076602,22.5767160041854,0,conbis-#24-post,Glyco,Int5,2.8732461843063417,24-post-0,2.8732461843063417,3.15089950550125,-0.27765332119490843,39,0.05269138148235878,0.01520752324601517,FALSE,NA,TRUE,SINGLE
9,C05,Glycolysis-CONBIS#24-POST,15,17.65488624453746,20.5730844048955,0,conbis-#24-post,Glyco,Int5,2.871012586116174,24-post-0,2.871012586116174,3.15089950550125,-0.279886919385076,39,0.05269138148235878,0.01520752324601517,FALSE,NA,TRUE,SINGLE
1,C06,Glycolysis-CONBIS#24-POST,1,69.42203567396842,46.8511073312014,0,conbis-#24-post,Glyco,Int1,4.240204334030902,24-post-0,4.240204334030902,4.055288714788689,0.18491561924221286,114,0.01576025418639805,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
2,C06,Glycolysis-CONBIS#24-POST,2,65.83602898362203,40.4377243919944,0,conbis-#24-post,Glyco,Int1,4.187167241421442,24-post-0,4.187167241421442,4.055288714788689,0.1318785266327526,114,0.01576025418639805,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
3,C06,Glycolysis-CONBIS#24-POST,3,62.809588097304584,37.7520929926521,0,conbis-#24-post,Glyco,Int1,4.140107738528922,24-post-0,4.140107738528922,4.05528871478869,0.08481902374023284,114,0.01576025418639805,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
4,C06,Glycolysis-CONBIS#24-POST,4,27.837307723183592,61.3188673932272,0,conbis-#24-post,Glyco,Int2,3.3263771254445387,24-post-0,3.3263771254445387,3.1357707100687566,0.19060641537578213,69,0.01576025418639805,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
5,C06,Glycolysis-CONBIS#24-POST,5,25.615234763872927,68.4403399399054,0,conbis-#24-post,Glyco,Int2,3.2431872824427805,24-post-0,3.2431872824427805,3.1357707100687566,0.10741657237402413,69,0.01576025418639805,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
6,C06,Glycolysis-CONBIS#24-POST,6,24.98933557918514,68.471675136383,0,conbis-#24-post,Glyco,Int2,3.2184491570258267,24-post-0,3.2184491570258267,3.1357707100687566,0.08267844695707027,69,0.01576025418639805,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
7,C06,Glycolysis-CONBIS#24-POST,13,24.177904261368294,30.6321274181878,0,conbis-#24-post,Glyco,Int5,3.1854391690303894,24-post-0,3.1854391690303894,3.125325146540991,0.06011402248939815,39,0.01576025418639805,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
8,C06,Glycolysis-CONBIS#24-POST,14,24.243067659668682,22.3068875737287,0,conbis-#24-post,Glyco,Int5,3.188130706810575,24-post-0,3.188130706810575,3.125325146540991,0.06280556026958385,39,0.01576025418639805,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
9,C06,Glycolysis-CONBIS#24-POST,15,23.9886750815113,20.0855419064083,0,conbis-#24-post,Glyco,Int5,3.1775818473778092,24-post-0,3.1775818473778092,3.125325146540991,0.052256700836818035,39,0.01576025418639805,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
1,D01,Oligomycin-CONBIS#24-POST,1,62.924806819513734,51.5416253603258,0,conbis-#24-post,Olig,Int1,4.1419404710049665,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,D01,Oligomycin-CONBIS#24-POST,2,58.31498044736733,45.596833319818,0,conbis-#24-post,Olig,Int1,4.065859014849591,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,D01,Oligomycin-CONBIS#24-POST,3,56.99926820889819,42.7705901944905,0,conbis-#24-post,Olig,Int1,4.043038429311754,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,D01,Oligomycin-CONBIS#24-POST,4,20.943557778806202,65.8782910243828,0,conbis-#24-post,Olig,Int2,3.0418310944873257,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,D01,Oligomycin-CONBIS#24-POST,5,18.25578791827211,72.1696298501984,0,conbis-#24-post,Olig,Int2,2.9044821759549637,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,D01,Oligomycin-CONBIS#24-POST,6,18.318018034141584,72.7269056050908,0,conbis-#24-post,Olig,Int2,2.9078851674841646,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
7,D01,Oligomycin-CONBIS#24-POST,10,12.654629348961905,67.2287679217772,0,conbis-#24-post,Olig,Int4,2.53802310466748,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,D01,Oligomycin-CONBIS#24-POST,11,12.236056712943752,72.8254170629496,0,conbis-#24-post,Olig,Int4,2.5043870612030346,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,D01,Oligomycin-CONBIS#24-POST,12,11.480423750095031,74.5742562874403,0,conbis-#24-post,Olig,Int4,2.4406433022393723,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,D02,Oligomycin-CONBIS#24-POST,1,66.33966059382053,46.1650556415186,0,conbis-#24-post,Olig,Int1,4.194787917343933,24-post-0,4.194787917343933,4.122572592557825,0.07221532478610837,114,0.02282796862503832,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
2,D02,Oligomycin-CONBIS#24-POST,2,61.77634638525643,40.4071042085483,0,conbis-#24-post,Olig,Int1,4.123520546623106,24-post-0,4.123520546623106,4.122572592557825,9.479540652812795e-4,114,0.02282796862503832,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
3,D02,Oligomycin-CONBIS#24-POST,3,60.36239468168529,37.9070838331107,0,conbis-#24-post,Olig,Int1,4.100366306434175,24-post-0,4.100366306434175,4.122572592557825,-0.02220628612364963,114,0.02282796862503832,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
4,D02,Oligomycin-CONBIS#24-POST,4,25.16980734722138,58.1420463370028,0,conbis-#24-post,Olig,Int2,3.225645155054419,24-post-0,3.225645155054419,3.203054587837892,0.022590567216527392,69,0.02282796862503832,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
5,D02,Oligomycin-CONBIS#24-POST,5,22.51717739802496,63.1528231039703,0,conbis-#24-post,Olig,Int2,3.1142784578505815,24-post-0,3.1142784578505815,3.203054587837892,-0.08877612998731031,69,0.02282796862503832,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
6,D02,Oligomycin-CONBIS#24-POST,6,22.69939001116453,62.538548976206,0,conbis-#24-post,Olig,Int2,3.1223380523714384,24-post-0,3.1223380523714384,3.203054587837892,-0.0807165354664535,69,0.02282796862503832,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
7,D02,Oligomycin-CONBIS#24-POST,10,16.022624091890194,61.5776268105189,0,conbis-#24-post,Olig,Int4,2.7740017292181927,24-post-0,2.7740017292181927,2.981462720771143,-0.20746099155295036,75,0.02282796862503832,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
8,D02,Oligomycin-CONBIS#24-POST,11,14.727467378328452,67.2808491382619,0,conbis-#24-post,Olig,Int4,2.689714279393663,24-post-0,2.689714279393663,2.9814627207711433,-0.29174844137748035,75,0.02282796862503832,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
9,D02,Oligomycin-CONBIS#24-POST,12,14.150488208367872,67.9253832975055,0,conbis-#24-post,Olig,Int4,2.6497491258522072,24-post-0,2.6497491258522072,2.981462720771143,-0.33171359491893576,75,0.02282796862503832,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
1,D03,FCCP-CONBIS#24-POST,1,75.61181832596992,54.5242139528043,0,conbis-#24-post,FCCP,Int1,4.325612598030779,24-post-0,4.325612598030779,4.092314010662106,0.23329858736867315,114,0.041029098521869374,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
2,D03,FCCP-CONBIS#24-POST,2,71.42598868227883,46.8620672211915,0,conbis-#24-post,FCCP,Int1,4.26866179026505,24-post-0,4.26866179026505,4.092314010662106,0.17634777960294373,114,0.041029098521869374,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
3,D03,FCCP-CONBIS#24-POST,3,69.0997387564503,43.6926714925951,0,conbis-#24-post,FCCP,Int1,4.235550950107292,24-post-0,4.235550950107292,4.092314010662106,0.1432369394451864,114,0.041029098521869374,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
4,D03,FCCP-CONBIS#24-POST,7,170.8951673291008,96.1167934964364,0,conbis-#24-post,FCCP,Int3,5.141050311951685,24-post-0,5.141050311951685,4.901779087080785,0.2392712248708997,45,0.041029098521869374,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
5,D03,FCCP-CONBIS#24-POST,8,176.67634332420542,106.599035761644,0,conbis-#24-post,FCCP,Int3,5.174319489911281,24-post-0,5.174319489911281,4.9017790870807865,0.2725404028304949,45,0.041029098521869374,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
6,D03,FCCP-CONBIS#24-POST,9,176.65302234145182,109.861799847619,0,conbis-#24-post,FCCP,Int3,5.174187482865993,24-post-0,5.174187482865993,4.9017790870807865,0.2724083957852072,45,0.041029098521869374,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
7,D03,FCCP-CONBIS#24-POST,10,14.964740997998994,81.6221974575604,0,conbis-#24-post,FCCP,Int4,2.705696833971396,24-post-0,2.705696833971396,2.9512041388754247,-0.24550730490402853,75,0.041029098521869374,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
8,D03,FCCP-CONBIS#24-POST,11,18.080923417175022,90.9235930069925,0,conbis-#24-post,FCCP,Int4,2.8948574276185957,24-post-0,2.8948574276185957,2.951204138875424,-0.05634671125682854,75,0.041029098521869374,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
9,D03,FCCP-CONBIS#24-POST,12,18.641977090751062,92.6202049641728,0,conbis-#24-post,FCCP,Int4,2.925415870733107,24-post-0,2.925415870733107,2.951204138875424,-0.025788268142317182,75,0.041029098521869374,0.01520752324601517,FALSE,0.011986575120007666,FALSE,NO
